Degrees and Certificates Awarded by Curriculum Area,
DimYear,InstTypeList,InstList,MajorTypeDesc,LevelGroupDesc,CIPGroupDesc,CIPDesc,Count,
"2023","Public Universities","The University of Texas at Arlington","Academic","Bachelor's","52 - Business, Management, Marketing and Related Support Services","52030100 - Accounting","121",
"2023","Public Universities","The University of Texas at Arlington","Academic","Bachelor's","52 - Business, Management, Marketing and Related Support Services","52060100 - Business/Managerial Economics","34",
"2023","Public Universities","The University of Texas at Arlington","Academic","Bachelor's","52 - Business, Management, Marketing and Related Support Services","52080300 - Banking and Financial Support Services","249",
"2023","Public Universities","The University of Texas at Arlington","Academic","Bachelor's","52 - Business, Management, Marketing and Related Support Services","52110100 - International Business/Trade/Commerce","27",
"2023","Public Universities","The University of Texas at Arlington","Academic","Bachelor's","52 - Business, Management, Marketing and Related Support Services","52120100 - Management Information Systems, General","48",
"2023","Public Universities","The University of Texas at Arlington","Academic","Bachelor's","52 - Business, Management, Marketing and Related Support Services","52130200 - Business Statistics","2",
"2023","Public Universities","The University of Texas at Arlington","Academic","Bachelor's","52 - Business, Management, Marketing and Related Support Services","52140100 - Marketing/Marketing Management, General","224",
"2023","Public Universities","The University of Texas at Arlington","Academic","Bachelor's","52 - Business, Management, Marketing and Related Support Services","52150100 - Real Estate","17",
"2023","Public Universities","The University of Texas at Arlington","Academic","Bachelor's","54 - History","54010100 - History, General","78",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","03 - Natural Resources and Conservation","03010400 - Environmental Science","6",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","04 - Architecture and Related Services","04030100 - City/Urban, Community and Regional Planning","3",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","11 - Computer and Information Sciences and Support Services","11010100 - Computer and Information Sciences, General","16",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","13 - Education","13040100 - Educational Leadership and Administration, General","6",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","14 - Engineering","14020100 - Aerospace, Aeronautical and Astronautical/Space Engineering","4",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","14 - Engineering","14050100 - Bioengineering and Biomedical Engineering","2",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","14 - Engineering","14080100 - Civil Engineering, General","33",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","14 - Engineering","14090100 - Computer Engineering, General","1",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","14 - Engineering","14100100 - Electrical and Electronics Engineering","6",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","14 - Engineering","14180100 - Materials Engineering","2",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","14 - Engineering","14190100 - Mechanical Engineering","6",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","14 - Engineering","14350100 - Industrial Engineering","6",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","16 - Foreign Languages, Literatures and Linguistics","16010200 - Linguistics","1",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","26 - Biological and Biomedical Sciences","26110400 - Computational Biology","11",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","27 - Mathematics and Statistics","27010100 - Mathematics, General","7",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","31 - Parks, Recreation, Leisure and Fitness Studies","31050500 - Kinesiology and Exercise Science","4",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","40 - Physical Sciences","40050100 - Chemistry, General","11",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","40 - Physical Sciences","40080101 - Applied Physics","9",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","42 - Psychology","42270400 - Experimental Psychology","4",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","44 - Public Administration and Social Service Professions","44040100 - Public Administration","1",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","44 - Public Administration and Social Service Professions","44070100 - Social Work","5",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","51 - Health Professions and Related Programs","51380800 - Nursing Science","8",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","51 - Health Professions and Related Programs","51381800 - Nursing Practice","105",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","52 - Business, Management, Marketing and Related Support Services","52020100 - Business Administration and Management, General","16",
"2023","Public Universities","The University of Texas at Arlington","Academic","Doctoral Research Scholarship","54 - History","54010100 - History, General","1",
"2023","Public Universities","The University of Texas at Arlington","Academic","Graduate Level Certificate","04 - Architecture and Related Services","04030100 - City/Urban, Community and Regional Planning","5",
"2023","Public Universities","The University of Texas at Arlington","Academic","Graduate Level Certificate","11 - Computer and Information Sciences and Support Services","11010100 - Computer and Information Sciences, General","33",
"2023","Public Universities","The University of Texas at Arlington","Academic","Graduate Level Certificate","13 - Education","13010100 - Education, General","1",
"2023","Public Universities","The University of Texas at Arlington","Academic","Graduate Level Certificate","14 - Engineering","14010100 - Engineering, General","2",
"2023","Public Universities","The University of Texas at Arlington","Academic","Graduate Level Certificate","14 - Engineering","14100100 - Electrical and Electronics Engineering","3",
"2023","Public Universities","The University of Texas at Arlington","Academic","Graduate Level Certificate","14 - Engineering","14190100 - Mechanical Engineering","15",
"2023","Public Universities","The University of Texas at Arlington","Academic","Graduate Level Certificate","14 - Engineering","14350100 - Industrial Engineering","64",
"2023","Public Universities","The University of Texas at Arlington","Academic","Graduate Level Certificate","16 - Foreign Languages, Literatures and Linguistics","16010200 - Linguistics","6",
"2023","Public Universities","The University of Texas at Arlington","Academic","Graduate Level Certificate","44 - Public Administration and Social Service Professions","44040100 - Public Administration","34",
"2023","Public Universities","The University of Texas at Arlington","Academic","Graduate Level Certificate","44 - Public Administration and Social Service Professions","44070100 - Social Work","15",
"2023","Public Universities","The University of Texas at Arlington","Academic","Graduate Level Certificate","45 - Social Sciences","45110100 - Sociology","1",
"2023","Public Universities","The University of Texas at Arlington","Academic","Graduate Level Certificate","50 - Visual and Performing Arts","50090100 - Music, General","2",
"2023","Public Universities","The University of Texas at Arlington","Academic","Graduate Level Certificate","51 - Health Professions and Related Programs","51220100 - Public Health, General","3",
"2023","Public Universities","The University of Texas at Arlington","Academic","Graduate Level Certificate","51 - Health Professions and Related Programs","51320300 - Nursing Education","10",
"2023","Public Universities","The University of Texas at Arlington","Academic","Graduate Level Certificate","51 - Health Professions and Related Programs","51380200 - Nursing Administration","1",
"2023","Public Universities","The University of Texas at Arlington","Academic","Graduate Level Certificate","51 - Health Professions and Related Programs","51380500 - Family Practice Nurse/Nursing","72",
"2023","Public Universities","The University of Texas at Arlington","Academic","Graduate Level Certificate","52 - Business, Management, Marketing and Related Support Services","52020100 - Business Administration and Management, General","1",
"2023","Public Universities","The University of Texas at Arlington","Academic","Graduate Level Certificate","52 - Business, Management, Marketing and Related Support Services","52130200 - Business Statistics","24",
"2023","Public Universities","The University of Texas at Arlington","Academic","Graduate Level Certificate","52 - Business, Management, Marketing and Related Support Services","52150100 - Real Estate","1",
"2023","Public Universities","The University of Texas at Arlington","Academic","Graduate Level Certificate","54 - History","54010100 - History, General","2",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","03 - Natural Resources and Conservation","03010400 - Environmental Science","3",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","04 - Architecture and Related Services","04030100 - City/Urban, Community and Regional Planning","8",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","04 - Architecture and Related Services","04060100 - Landscape Architecture","7",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","04 - Architecture and Related Services","04090200 - Architectural and Building Sciences/Technology","54",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","09 - Communication, Journalism, Related Programs","09010000 - Communication, General","7",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","11 - Computer and Information Sciences and Support Services","11010100 - Computer and Information Sciences, General","684",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","11 - Computer and Information Sciences and Support Services","11040100 - Information Science/Studies","180",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","13 - Education","13010100 - Education, General","3",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","13 - Education","13030100 - Curriculum and Instruction","250",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","13 - Education","13040100 - Educational Leadership and Administration, General","222",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","13 - Education","13100100 - Special Education and Teaching, General","6",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","13 - Education","13140100 - Teaching English as a Second or Foreign Language/ESL Language Instructor","2",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","14 - Engineering","14020100 - Aerospace, Aeronautical and Astronautical/Space Engineering","20",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","14 - Engineering","14050100 - Bioengineering and Biomedical Engineering","23",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","14 - Engineering","14080100 - Civil Engineering, General","126",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","14 - Engineering","14090100 - Computer Engineering, General","15",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","14 - Engineering","14090300 - Computer Software Engineering","31",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","14 - Engineering","14100100 - Electrical and Electronics Engineering","51",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","14 - Engineering","14180100 - Materials Engineering","8",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","14 - Engineering","14190100 - Mechanical Engineering","57",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","14 - Engineering","14330100 - Construction Engineering","126",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","14 - Engineering","14350100 - Industrial Engineering","121",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","15 - Engineering Technologies and Engineering-Related Fields","15150100 - Engineering/Industrial Management","28",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","16 - Foreign Languages, Literatures and Linguistics","16010100 - Foreign Languages and Literatures, General","5",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","16 - Foreign Languages, Literatures and Linguistics","16010200 - Linguistics","5",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","23 - English Language and Literature/Letters","23010100 - English Language and Literature, General","4",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","26 - Biological and Biomedical Sciences","26010100 - Biology/Biological Sciences, General","14",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","26 - Biological and Biomedical Sciences","26090800 - Exercise Physiology","12",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","27 - Mathematics and Statistics","27010100 - Mathematics, General","8",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","27 - Mathematics and Statistics","27030500 - Financial Mathematics","13",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","30 - Multi/Interdisciplinary Studies","30080100 - Mathematics and Computer Science","75",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","30 - Multi/Interdisciplinary Studies","30710100 - Data Analytics, General","2",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","40 - Physical Sciences","40050100 - Chemistry, General","10",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","40 - Physical Sciences","40080100 - Physics, General","5",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","42 - Psychology","42010100 - Psychology, General","20",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","42 - Psychology","42280600 - Educational Psychology","7",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","43 - Homeland Security, Law Enforcement, Firefighting and Related Protective Services","43010400 - Criminal Justice/Safety Studies","23",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","44 - Public Administration and Social Service Professions","44040100 - Public Administration","78",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","44 - Public Administration and Social Service Professions","44070100 - Social Work","617",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","45 - Social Sciences","45060300 - Econometrics and Quantitative Economics","19",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","45 - Social Sciences","45100100 - Political Science and Government, General","3",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","45 - Social Sciences","45110100 - Sociology","3",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","50 - Visual and Performing Arts","50070200 - Fine/Studio Arts, General","4",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","50 - Visual and Performing Arts","50090100 - Music, General","7",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","51 - Health Professions and Related Programs","51070100 - Health/Health Care Administration/Management","18",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","51 - Health Professions and Related Programs","51091300 - Athletic Training/Trainer","19",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","51 - Health Professions and Related Programs","51220100 - Public Health, General","16",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","51 - Health Professions and Related Programs","51320300 - Nursing Education","145",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","51 - Health Professions and Related Programs","51380200 - Nursing Administration","213",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","51 - Health Professions and Related Programs","51380500 - Family Practice Nurse/Nursing","751",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","52 - Business, Management, Marketing and Related Support Services","52020100 - Business Administration and Management, General","471",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","52 - Business, Management, Marketing and Related Support Services","52030100 - Accounting","43",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","52 - Business, Management, Marketing and Related Support Services","52100100 - Human Resources Management/Personnel Administration, General","29",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","52 - Business, Management, Marketing and Related Support Services","52130200 - Business Statistics","136",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","52 - Business, Management, Marketing and Related Support Services","52140200 - Marketing Research","7",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","52 - Business, Management, Marketing and Related Support Services","52150100 - Real Estate","11",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","52 - Business, Management, Marketing and Related Support Services","52160100 - Taxation","5",
"2023","Public Universities","The University of Texas at Arlington","Academic","Master's","54 - History","54010100 - History, General","14",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","04 - Architecture and Related Services","04020100 - Architecture","49",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","05 - Area, Ethnic, Cultural, and Gender Studies","05010200 - American/United States Studies/Civilization","15",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","05 - Area, Ethnic, Cultural, and Gender Studies","05010300 - Asian Studies/Civilization","14",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","05 - Area, Ethnic, Cultural, and Gender Studies","05010600 - European Studies/Civilization","1",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","05 - Area, Ethnic, Cultural, and Gender Studies","05010700 - Latin American Studies","2",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","05 - Area, Ethnic, Cultural, and Gender Studies","05010800 - Near and Middle Eastern Studies","4",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","05 - Area, Ethnic, Cultural, and Gender Studies","05011000 - Russian Studies","3",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","05 - Area, Ethnic, Cultural, and Gender Studies","05012400 - French Studies","12",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","05 - Area, Ethnic, Cultural, and Gender Studies","05012600 - Italian Studies","1",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","05 - Area, Ethnic, Cultural, and Gender Studies","05020000 - Ethnic Studies","1",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","05 - Area, Ethnic, Cultural, and Gender Studies","05020100 - African-American/Black Studies","9",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","05 - Area, Ethnic, Cultural, and Gender Studies","05020300 - Hispanic-American, Puerto Rican, and Mexican-American/Chicano Studies","9",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","05 - Area, Ethnic, Cultural, and Gender Studies","05020700 - Women's Studies","6",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","09 - Communication, Journalism, Related Programs","09010100 - Speech Communication and Rhetoric","193",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","09 - Communication, Journalism, Related Programs","09040100 - Journalism","122",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","09 - Communication, Journalism, Related Programs","09070100 - Radio and Television","259",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","09 - Communication, Journalism, Related Programs","09090100 - Organizational Communication, General","81",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","09 - Communication, Journalism, Related Programs","09090200 - Public Relations/Image Management","139",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","09 - Communication, Journalism, Related Programs","09090300 - Advertising","274",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","11 - Computer and Information Sciences and Support Services","11010100 - Computer and Information Sciences, General","468",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","11 - Computer and Information Sciences and Support Services","11010400 - Informatics","16",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","13 - Education","13010100 - Education, General","5",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","14 - Engineering","14020100 - Aerospace, Aeronautical and Astronautical/Space Engineering","137",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","14 - Engineering","14040100 - Architectural Engineering","72",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","14 - Engineering","14050100 - Bioengineering and Biomedical Engineering","131",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","14 - Engineering","14070100 - Chemical Engineering","154",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","14 - Engineering","14080100 - Civil Engineering, General","141",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","14 - Engineering","14100100 - Electrical and Electronics Engineering","346",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","14 - Engineering","14140100 - Environmental/Environmental Health Engineering","53",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","14 - Engineering","14190100 - Mechanical Engineering","285",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","14 - Engineering","14250100 - Petroleum Engineering","65",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","14 - Engineering","14390100 - Geological/Geophysical Engineering","4",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","16 - Foreign Languages, Literatures and Linguistics","16010200 - Linguistics","25",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","16 - Foreign Languages, Literatures and Linguistics","16030000 - East Asian Languages, Literatures, and Linguistics, General","17",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","16 - Foreign Languages, Literatures and Linguistics","16050100 - German Language and Literature","3",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","16 - Foreign Languages, Literatures and Linguistics","16090100 - French Language and Literature","1",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","16 - Foreign Languages, Literatures and Linguistics","16090400 - Portuguese Language and Literature","1",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","16 - Foreign Languages, Literatures and Linguistics","16090500 - Spanish Language and Literature","25",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","16 - Foreign Languages, Literatures and Linguistics","16090800 - Hispanic and Latin American Languages, Literatures, and Linguistics, General","13",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","16 - Foreign Languages, Literatures and Linguistics","16110000 - Semitic Languages, Literatures, and Linguistics, General","2",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","16 - Foreign Languages, Literatures and Linguistics","16120000 - Classics and Languages, Literatures and Linguistics, General","14",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","19 - Family and Consumer Sciences/Human Sciences","19010100 - Family and Consumer Sciences/Human Sciences, General","9",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","19 - Family and Consumer Sciences/Human Sciences","19070100 - Human Development and Family Studies, General","126",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","19 - Family and Consumer Sciences/Human Sciences","19090100 - Apparel and Textiles, General","38",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","23 - English Language and Literature/Letters","23010100 - English Language and Literature, General","127",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","23 - English Language and Literature/Letters","23130100 - Writing, General","37",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","24 - Liberal Arts and Sciences, General Studies and Humanities","24010100 - Liberal Arts and Sciences/Liberal Studies","145",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","24 - Liberal Arts and Sciences, General Studies and Humanities","24010300 - Humanities/Humanistic Studies","15",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","24 - Liberal Arts and Sciences, General Studies and Humanities","24019902 - Human Dimensions of Organizations","137",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","26 - Biological and Biomedical Sciences","26010100 - Biology/Biological Sciences, General","595",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","26 - Biological and Biomedical Sciences","26020200 - Biochemistry","303",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","26 - Biological and Biomedical Sciences","26150100 - Neuroscience","270",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","27 - Mathematics and Statistics","27010100 - Mathematics, General","300",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","30 - Multi/Interdisciplinary Studies","30170100 - Behavioral Sciences","17",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","30 - Multi/Interdisciplinary Studies","30190100 - Nutrition Sciences","105",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","30 - Multi/Interdisciplinary Studies","30200100 - International/Global Studies","154",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","30 - Multi/Interdisciplinary Studies","30230100 - Intercultural/Multicultural and Diversity Studies","5",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","30 - Multi/Interdisciplinary Studies","30300100 - Computational Science","32",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","30 - Multi/Interdisciplinary Studies","30330100 - Sustainability Studies","85",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","30 - Multi/Interdisciplinary Studies","30999901 - Interdisciplinary Studies, General","148",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","31 - Parks, Recreation, Leisure and Fitness Studies","31050100 - Health and Physical Education/Fitness, General","35",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","31 - Parks, Recreation, Leisure and Fitness Studies","31050400 - Sport and Fitness Administration/Management","77",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","31 - Parks, Recreation, Leisure and Fitness Studies","31050500 - Kinesiology and Exercise Science","163",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","38 - Philosophy and Religious Studies","38010100 - Philosophy","42",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","38 - Philosophy and Religious Studies","38020100 - Religion/Religious Studies","3",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","38 - Philosophy and Religious Studies","38020600 - Jewish/Judaic Studies","1",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","40 - Physical Sciences","40020100 - Astronomy","29",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","40 - Physical Sciences","40050100 - Chemistry, General","89",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","40 - Physical Sciences","40060100 - Geology/Earth Science, General","27",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","40 - Physical Sciences","40060300 - Geophysics and Seismology","3",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","40 - Physical Sciences","40060500 - Hydrology and Water Resources Science","3",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","40 - Physical Sciences","40080100 - Physics, General","85",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","42 - Psychology","42010100 - Psychology, General","530",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","44 - Public Administration and Social Service Professions","44070100 - Social Work","79",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","45 - Social Sciences","45020100 - Anthropology","55",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","45 - Social Sciences","45060100 - Economics, General","297",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","45 - Social Sciences","45060300 - Econometrics and Quantitative Economics","5",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","45 - Social Sciences","45070100 - Geography","40",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","45 - Social Sciences","45100100 - Political Science and Government, General","328",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","45 - Social Sciences","45110100 - Sociology","134",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","45 - Social Sciences","45120100 - Urban Studies/Affairs","24",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","50 - Visual and Performing Arts","50010200 - Digital Arts","92",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","50 - Visual and Performing Arts","50030100 - Dance, General","28",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","50 - Visual and Performing Arts","50040100 - Design and Visual Communications, General","42",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","50 - Visual and Performing Arts","50040800 - Interior Design","4",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","50 - Visual and Performing Arts","50050100 - Drama and Dramatics/Theatre Arts, General","10",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","50 - Visual and Performing Arts","50050600 - Acting","9",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","50 - Visual and Performing Arts","50051200 - Theatre and Dance","36",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","50 - Visual and Performing Arts","50070100 - Art/Art Studies, General","14",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","50 - Visual and Performing Arts","50070200 - Fine/Studio Arts, General","67",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","50 - Visual and Performing Arts","50070300 - Art History, Criticism and Conservation","31",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","50 - Visual and Performing Arts","50090100 - Music, General","36",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","50 - Visual and Performing Arts","50090300 - Music Performance, General","18",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","50 - Visual and Performing Arts","50090400 - Music Theory and Composition","1",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","50 - Visual and Performing Arts","50091000 - Jazz/Jazz Studies","3",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","51 - Health Professions and Related Programs","51020100 - Communication Sciences and Disorders, General","106",
"2023","Public Universities","The University of Texas at Austin","Academic","Bachelor's","51 - Health Professions and Related Programs","51091300 - Athletic Training/Trainer","10",
