Degrees and Certificates Awarded by Curriculum Area,
DimYear,InstTypeList,InstList,MajorTypeDesc,LevelGroupDesc,CIPGroupDesc,CIPDesc,Count,
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15040300 - Electromechanical Technology/Electromechanical Engineering Technology","36",
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15050700 - Environmental Engineering Technology/Environmental Technology","4",
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15130200 - CAD/CADD Drafting and/or Design Technology/Technician","5",
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Associate","47 - Mechanic and Repair Technologies/Technicians","47060500 - Diesel Mechanics Technology/Technician","3",
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Associate","47 - Mechanic and Repair Technologies/Technicians","47060700 - Airframe Mechanics and Aircraft Maintenance Technology/Technician","7",
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Associate","47 - Mechanic and Repair Technologies/Technicians","47060800 - Aircraft Powerplant Technology/Technician","7",
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Associate","50 - Visual and Performing Arts","50040100 - Design and Visual Communications, General","11",
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Associate","51 - Health Professions and Related Programs","51070700 - Health Information/Medical Records Technology/Technician","12",
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Associate","51 - Health Professions and Related Programs","51090400 - Emergency Medical Technology/Technician (EMT Paramedic)","21",
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Associate","51 - Health Professions and Related Programs","51150100 - Substance Abuse/Addiction Counseling","18",
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Associate","51 - Health Professions and Related Programs","51380100 - Registered Nursing/Registered Nurse","79",
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Associate","52 - Business, Management, Marketing and Related Support Services","52020400 - Office Management and Supervision","13",
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Associate","52 - Business, Management, Marketing and Related Support Services","52030100 - Accounting","3",
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Certificate","12 - Personal and Culinary Services","12050300 - Culinary Arts/Chef Training","1",
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Certificate","15 - Engineering Technologies and Engineering-Related Fields","15040300 - Electromechanical Technology/Electromechanical Engineering Technology","6",
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Certificate","15 - Engineering Technologies and Engineering-Related Fields","15061300 - Manufacturing Engineering Technology/Technician","1",
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Certificate","47 - Mechanic and Repair Technologies/Technicians","47060400 - Automobile/Automotive Mechanics Technology/Technician","12",
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Certificate","47 - Mechanic and Repair Technologies/Technicians","47060500 - Diesel Mechanics Technology/Technician","21",
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Certificate","47 - Mechanic and Repair Technologies/Technicians","47060700 - Airframe Mechanics and Aircraft Maintenance Technology/Technician","3",
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Certificate","47 - Mechanic and Repair Technologies/Technicians","47060800 - Aircraft Powerplant Technology/Technician","2",
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Certificate","48 - Precision Production","48050800 - Welding Technology/Welder","35",
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Certificate","51 - Health Professions and Related Programs","51070700 - Health Information/Medical Records Technology/Technician","10",
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Certificate","51 - Health Professions and Related Programs","51090400 - Emergency Medical Technology/Technician (EMT Paramedic)","38",
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Certificate","51 - Health Professions and Related Programs","51150100 - Substance Abuse/Addiction Counseling","1",
"2019","Texas State Technical Colleges","Texas State Technical College in West Texas","Technical","Certificate","51 - Health Professions and Related Programs","51390100 - Licensed Practical/Vocational Nurse Training","27",
"2020","Texas State Technical Colleges","Texas State Technical College in Ft. Bend County","Technical","Associate","11 - Computer and Information Sciences and Support Services","11100300 - Computer and Information Systems Security/Information Assurance","9",
"2020","Texas State Technical Colleges","Texas State Technical College in Ft. Bend County","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15040500 - Robotics Technology/Technician","6",
"2020","Texas State Technical Colleges","Texas State Technical College in Ft. Bend County","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15050100 - Heating, Ventilation , Air Conditioning and Refrigeration Technology/Technician","9",
"2020","Texas State Technical Colleges","Texas State Technical College in Ft. Bend County","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15050700 - Environmental Engineering Technology/Environmental Technology","5",
"2020","Texas State Technical Colleges","Texas State Technical College in Ft. Bend County","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15061300 - Manufacturing Engineering Technology/Technician","4",
"2020","Texas State Technical Colleges","Texas State Technical College in Ft. Bend County","Technical","Associate","46 - Construction Trades","46030100 - Electrical and Power Transmission Installation/Installer, General","20",
"2020","Texas State Technical Colleges","Texas State Technical College in Ft. Bend County","Technical","Associate","46 - Construction Trades","46030300 - Lineworker","7",
"2020","Texas State Technical Colleges","Texas State Technical College in Ft. Bend County","Technical","Associate","47 - Mechanic and Repair Technologies/Technicians","47060500 - Diesel Mechanics Technology/Technician","5",
"2020","Texas State Technical Colleges","Texas State Technical College in Ft. Bend County","Technical","Associate","48 - Precision Production","48050100 - Machine Tool Technology/Machinist","3",
"2020","Texas State Technical Colleges","Texas State Technical College in Ft. Bend County","Technical","Associate","48 - Precision Production","48050800 - Welding Technology/Welder","10",
"2020","Texas State Technical Colleges","Texas State Technical College in Ft. Bend County","Technical","Certificate","15 - Engineering Technologies and Engineering-Related Fields","15050100 - Heating, Ventilation , Air Conditioning and Refrigeration Technology/Technician","15",
"2020","Texas State Technical Colleges","Texas State Technical College in Ft. Bend County","Technical","Certificate","15 - Engineering Technologies and Engineering-Related Fields","15061300 - Manufacturing Engineering Technology/Technician","1",
"2020","Texas State Technical Colleges","Texas State Technical College in Ft. Bend County","Technical","Certificate","46 - Construction Trades","46030300 - Lineworker","36",
"2020","Texas State Technical Colleges","Texas State Technical College in Ft. Bend County","Technical","Certificate","47 - Mechanic and Repair Technologies/Technicians","47060500 - Diesel Mechanics Technology/Technician","25",
"2020","Texas State Technical Colleges","Texas State Technical College in Ft. Bend County","Technical","Certificate","48 - Precision Production","48050100 - Machine Tool Technology/Machinist","2",
"2020","Texas State Technical Colleges","Texas State Technical College in Ft. Bend County","Technical","Certificate","48 - Precision Production","48050800 - Welding Technology/Welder","21",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Academic","Associate","11 - Computer and Information Sciences and Support Services","11070100 - Computer Science","11",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Academic","Associate","14 - Engineering","14010100 - Engineering, General","7",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Academic","Associate","26 - Biological and Biomedical Sciences","26010100 - Biology/Biological Sciences, General","81",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Academic","Associate","27 - Mathematics and Statistics","27010100 - Mathematics, General","2",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Academic","Associate","40 - Physical Sciences","40080100 - Physics, General","2",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Academic","Core Curriculum Completer","24 - Liberal Arts and Sciences, General Studies and Humanities","24010100 - Liberal Arts and Sciences/Liberal Studies","100",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","01 - Agriculture, Agriculture Operations, and Related Sciences","01010600 - Agricultural Business Technology","18",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","04 - Architecture and Related Services","04090100 - Architectural Technology/Technician","16",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","10 - Communications Technologies/Technicians and Support Services","10030400 - Animation, Interactive Technology, Video Graphics and Special Effects","16",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","11 - Computer and Information Sciences and Support Services","11090100 - Computer Systems Networking and Telecommunications","19",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","11 - Computer and Information Sciences and Support Services","11100300 - Computer and Information Systems Security/Information Assurance","2",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","12 - Personal and Culinary Services","12050300 - Culinary Arts/Chef Training","12",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","13 - Education","13150100 - Teacher Assistant/Aide","69",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15040100 - Biomedical Technology/Technician","29",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15040300 - Electromechanical Technology/Electromechanical Engineering Technology","19",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15050100 - Heating, Ventilation , Air Conditioning and Refrigeration Technology/Technician","7",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15061200 - Industrial Technology/Technician","27",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15100100 - Construction Engineering Technology/Technician","11",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","41 - Science Technologies/Technicians","41030100 - Chemical Technology/Technician","6",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","47 - Mechanic and Repair Technologies/Technicians","47010400 - Computer Installation and Repair Technology/Technician","25",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","47 - Mechanic and Repair Technologies/Technicians","47060300 - Autobody/Collision and Repair Technology/Technician","3",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","47 - Mechanic and Repair Technologies/Technicians","47060400 - Automobile/Automotive Mechanics Technology/Technician","21",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","47 - Mechanic and Repair Technologies/Technicians","47060700 - Airframe Mechanics and Aircraft Maintenance Technology/Technician","6",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","47 - Mechanic and Repair Technologies/Technicians","47060800 - Aircraft Powerplant Technology/Technician","5",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","48 - Precision Production","48050100 - Machine Tool Technology/Machinist","6",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","48 - Precision Production","48050800 - Welding Technology/Welder","25",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","50 - Visual and Performing Arts","50040100 - Design and Visual Communications, General","19",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","51 - Health Professions and Related Programs","51060200 - Dental Hygiene/Hygienist","19",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","51 - Health Professions and Related Programs","51070700 - Health Information/Medical Records Technology/Technician","9",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","51 - Health Professions and Related Programs","51090400 - Emergency Medical Technology/Technician (EMT Paramedic)","5",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","51 - Health Professions and Related Programs","51090900 - Surgical Technology/Technologist","29",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","51 - Health Professions and Related Programs","51380100 - Registered Nursing/Registered Nurse","29",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Associate","52 - Business, Management, Marketing and Related Support Services","52020400 - Office Management and Supervision","32",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Certificate","12 - Personal and Culinary Services","12050300 - Culinary Arts/Chef Training","12",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Certificate","15 - Engineering Technologies and Engineering-Related Fields","15040300 - Electromechanical Technology/Electromechanical Engineering Technology","8",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Certificate","15 - Engineering Technologies and Engineering-Related Fields","15050100 - Heating, Ventilation , Air Conditioning and Refrigeration Technology/Technician","11",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Certificate","15 - Engineering Technologies and Engineering-Related Fields","15100100 - Construction Engineering Technology/Technician","7",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Certificate","47 - Mechanic and Repair Technologies/Technicians","47010400 - Computer Installation and Repair Technology/Technician","2",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Certificate","47 - Mechanic and Repair Technologies/Technicians","47060300 - Autobody/Collision and Repair Technology/Technician","3",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Certificate","47 - Mechanic and Repair Technologies/Technicians","47060400 - Automobile/Automotive Mechanics Technology/Technician","31",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Certificate","47 - Mechanic and Repair Technologies/Technicians","47060700 - Airframe Mechanics and Aircraft Maintenance Technology/Technician","3",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Certificate","47 - Mechanic and Repair Technologies/Technicians","47060800 - Aircraft Powerplant Technology/Technician","2",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Certificate","48 - Precision Production","48050100 - Machine Tool Technology/Machinist","8",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Certificate","48 - Precision Production","48050800 - Welding Technology/Welder","59",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Certificate","51 - Health Professions and Related Programs","51090400 - Emergency Medical Technology/Technician (EMT Paramedic)","10",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Certificate","51 - Health Professions and Related Programs","51390100 - Licensed Practical/Vocational Nurse Training","46",
"2020","Texas State Technical Colleges","Texas State Technical College in Harlingen","Technical","Certificate","52 - Business, Management, Marketing and Related Support Services","52020400 - Office Management and Supervision","2",
"2020","Texas State Technical Colleges","Texas State Technical College in Marshall","Technical","Associate","11 - Computer and Information Sciences and Support Services","11020100 - Computer Programming/Programmer, General","6",
"2020","Texas State Technical Colleges","Texas State Technical College in Marshall","Technical","Associate","11 - Computer and Information Sciences and Support Services","11100200 - System, Networking, and LAN/WAN Management/Manager","3",
"2020","Texas State Technical Colleges","Texas State Technical College in Marshall","Technical","Associate","11 - Computer and Information Sciences and Support Services","11100300 - Computer and Information Systems Security/Information Assurance","5",
"2020","Texas State Technical Colleges","Texas State Technical College in Marshall","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15061300 - Manufacturing Engineering Technology/Technician","9",
"2020","Texas State Technical Colleges","Texas State Technical College in Marshall","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15130200 - CAD/CADD Drafting and/or Design Technology/Technician","8",
"2020","Texas State Technical Colleges","Texas State Technical College in Marshall","Technical","Associate","41 - Science Technologies/Technicians","41030300 - Chemical Process Technology","12",
"2020","Texas State Technical Colleges","Texas State Technical College in Marshall","Technical","Associate","46 - Construction Trades","46030100 - Electrical and Power Transmission Installation/Installer, General","12",
"2020","Texas State Technical Colleges","Texas State Technical College in Marshall","Technical","Associate","46 - Construction Trades","46030300 - Lineworker","20",
"2020","Texas State Technical Colleges","Texas State Technical College in Marshall","Technical","Associate","47 - Mechanic and Repair Technologies/Technicians","47060500 - Diesel Mechanics Technology/Technician","11",
"2020","Texas State Technical Colleges","Texas State Technical College in Marshall","Technical","Associate","48 - Precision Production","48050100 - Machine Tool Technology/Machinist","4",
"2020","Texas State Technical Colleges","Texas State Technical College in Marshall","Technical","Associate","52 - Business, Management, Marketing and Related Support Services","52020400 - Office Management and Supervision","3",
"2020","Texas State Technical Colleges","Texas State Technical College in Marshall","Technical","Certificate","46 - Construction Trades","46030300 - Lineworker","42",
"2020","Texas State Technical Colleges","Texas State Technical College in Marshall","Technical","Certificate","47 - Mechanic and Repair Technologies/Technicians","47060500 - Diesel Mechanics Technology/Technician","7",
"2020","Texas State Technical Colleges","Texas State Technical College in Marshall","Technical","Certificate","48 - Precision Production","48050100 - Machine Tool Technology/Machinist","4",
"2020","Texas State Technical Colleges","Texas State Technical College in Marshall","Technical","Certificate","48 - Precision Production","48050800 - Welding Technology/Welder","27",
"2020","Texas State Technical Colleges","Texas State Technical College in North Texas","Technical","Associate","11 - Computer and Information Sciences and Support Services","11100200 - System, Networking, and LAN/WAN Management/Manager","6",
"2020","Texas State Technical Colleges","Texas State Technical College in North Texas","Technical","Associate","11 - Computer and Information Sciences and Support Services","11100300 - Computer and Information Systems Security/Information Assurance","6",
"2020","Texas State Technical Colleges","Texas State Technical College in North Texas","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15050100 - Heating, Ventilation , Air Conditioning and Refrigeration Technology/Technician","3",
"2020","Texas State Technical Colleges","Texas State Technical College in North Texas","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15061300 - Manufacturing Engineering Technology/Technician","19",
"2020","Texas State Technical Colleges","Texas State Technical College in North Texas","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15130200 - CAD/CADD Drafting and/or Design Technology/Technician","6",
"2020","Texas State Technical Colleges","Texas State Technical College in North Texas","Technical","Associate","47 - Mechanic and Repair Technologies/Technicians","47060500 - Diesel Mechanics Technology/Technician","4",
"2020","Texas State Technical Colleges","Texas State Technical College in North Texas","Technical","Associate","48 - Precision Production","48050100 - Machine Tool Technology/Machinist","4",
"2020","Texas State Technical Colleges","Texas State Technical College in North Texas","Technical","Associate","52 - Business, Management, Marketing and Related Support Services","52020300 - Logistics, Materials, and Supply Chain Management","1",
"2020","Texas State Technical Colleges","Texas State Technical College in North Texas","Technical","Certificate","15 - Engineering Technologies and Engineering-Related Fields","15050100 - Heating, Ventilation , Air Conditioning and Refrigeration Technology/Technician","3",
"2020","Texas State Technical Colleges","Texas State Technical College in North Texas","Technical","Certificate","15 - Engineering Technologies and Engineering-Related Fields","15061300 - Manufacturing Engineering Technology/Technician","4",
"2020","Texas State Technical Colleges","Texas State Technical College in North Texas","Technical","Certificate","47 - Mechanic and Repair Technologies/Technicians","47060500 - Diesel Mechanics Technology/Technician","18",
"2020","Texas State Technical Colleges","Texas State Technical College in North Texas","Technical","Certificate","48 - Precision Production","48050100 - Machine Tool Technology/Machinist","1",
"2020","Texas State Technical Colleges","Texas State Technical College in North Texas","Technical","Certificate","48 - Precision Production","48050800 - Welding Technology/Welder","14",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","11 - Computer and Information Sciences and Support Services","11020100 - Computer Programming/Programmer, General","21",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","11 - Computer and Information Sciences and Support Services","11020200 - Computer Programming, Special Applications","1",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","11 - Computer and Information Sciences and Support Services","11080100 - Web Page, Digital/Multimedia and Information Resources Design","4",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","11 - Computer and Information Sciences and Support Services","11100100 - Network and System Administration/Administrator","13",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","11 - Computer and Information Sciences and Support Services","11100200 - System, Networking, and LAN/WAN Management/Manager","15",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","11 - Computer and Information Sciences and Support Services","11100300 - Computer and Information Systems Security/Information Assurance","32",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","12 - Personal and Culinary Services","12050300 - Culinary Arts/Chef Training","15",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15030300 - Electrical, Electronic and Communications Engineering Technology/Technician","2",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15040100 - Biomedical Technology/Technician","68",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15040400 - Instrumentation Technology/Technician","77",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15040500 - Robotics Technology/Technician","16",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15050100 - Heating, Ventilation , Air Conditioning and Refrigeration Technology/Technician","24",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15050500 - Solar Energy Technology/Technician","16",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15050700 - Environmental Engineering Technology/Environmental Technology","17",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15061300 - Manufacturing Engineering Technology/Technician","30",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15070100 - Occupational Safety and Health Technology/Technician","16",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15100100 - Construction Engineering Technology/Technician","24",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15130300 - Architectural Drafting and Architectural CAD/CADD","22",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15130600 - Mechanical Drafting and Mechanical Drafting CAD/CADD","7",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","41 - Science Technologies/Technicians","41020500 - Nuclear/Nuclear Power Technology/Technician","2",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","46 - Construction Trades","46030100 - Electrical and Power Transmission Installation/Installer, General","69",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","46 - Construction Trades","46030300 - Lineworker","9",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","46 - Construction Trades","46040100 - Building/Property Maintenance","11",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","47 - Mechanic and Repair Technologies/Technicians","47010400 - Computer Installation and Repair Technology/Technician","29",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","47 - Mechanic and Repair Technologies/Technicians","47060300 - Autobody/Collision and Repair Technology/Technician","23",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","47 - Mechanic and Repair Technologies/Technicians","47060400 - Automobile/Automotive Mechanics Technology/Technician","37",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","47 - Mechanic and Repair Technologies/Technicians","47060500 - Diesel Mechanics Technology/Technician","98",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","47 - Mechanic and Repair Technologies/Technicians","47060700 - Airframe Mechanics and Aircraft Maintenance Technology/Technician","19",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","47 - Mechanic and Repair Technologies/Technicians","47060800 - Aircraft Powerplant Technology/Technician","11",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","47 - Mechanic and Repair Technologies/Technicians","47060900 - Avionics Maintenance Technology/Technician","17",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","48 - Precision Production","48050100 - Machine Tool Technology/Machinist","18",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","48 - Precision Production","48050800 - Welding Technology/Welder","105",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","49 - Transportation and Materials Moving","49010200 - Airline/Commercial/Professional Pilot and Flight Crew","6",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","49 - Transportation and Materials Moving","49010400 - Aviation/Airway Management and Operations","11",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","49 - Transportation and Materials Moving","49010500 - Air Traffic Controller","26",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Associate","50 - Visual and Performing Arts","50040900 - Graphic Design","9",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Certificate","11 - Computer and Information Sciences and Support Services","11100300 - Computer and Information Systems Security/Information Assurance","5",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Certificate","12 - Personal and Culinary Services","12050300 - Culinary Arts/Chef Training","6",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Certificate","15 - Engineering Technologies and Engineering-Related Fields","15050100 - Heating, Ventilation , Air Conditioning and Refrigeration Technology/Technician","22",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Certificate","15 - Engineering Technologies and Engineering-Related Fields","15050300 - Energy Management and Systems Technology/Technician","20",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Certificate","15 - Engineering Technologies and Engineering-Related Fields","15061300 - Manufacturing Engineering Technology/Technician","7",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Certificate","15 - Engineering Technologies and Engineering-Related Fields","15100100 - Construction Engineering Technology/Technician","1",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Certificate","46 - Construction Trades","46030200 - Electrician","24",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Certificate","46 - Construction Trades","46030300 - Lineworker","51",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Certificate","46 - Construction Trades","46050300 - Plumbing Technology/Plumber","7",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Certificate","47 - Mechanic and Repair Technologies/Technicians","47010400 - Computer Installation and Repair Technology/Technician","2",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Certificate","47 - Mechanic and Repair Technologies/Technicians","47060300 - Autobody/Collision and Repair Technology/Technician","12",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Certificate","47 - Mechanic and Repair Technologies/Technicians","47060400 - Automobile/Automotive Mechanics Technology/Technician","28",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Certificate","47 - Mechanic and Repair Technologies/Technicians","47060500 - Diesel Mechanics Technology/Technician","45",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Certificate","47 - Mechanic and Repair Technologies/Technicians","47060700 - Airframe Mechanics and Aircraft Maintenance Technology/Technician","5",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Certificate","47 - Mechanic and Repair Technologies/Technicians","47060800 - Aircraft Powerplant Technology/Technician","4",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Certificate","48 - Precision Production","48050100 - Machine Tool Technology/Machinist","8",
"2020","Texas State Technical Colleges","Texas State Technical College in Waco","Technical","Certificate","48 - Precision Production","48050800 - Welding Technology/Welder","119",
